x,y
390637,6896229
390753,6896179
390906,6896879
391265,6896902
391106,6896896
391194,6896900
391306,6896847
391408,6896869
391334,6896866
391301,6896867
391296,6896894
391367,6896841
390493,6896642
390494,6896592
390556,6896918
390469,6896452
390493,6896202
390517,6896898
390486,6896898
390624,6896286
390782,6896141
390823,6896118
390806,6896109
390766,6896161
390753,6896111
390798,6896141
390434,6896410
390339,6896916
390396,6896771
390450,6896194
390548,6896232
390453,6896860
390482,6896687
390493,6896224
390568,6896220
390482,6896498
390621,6896302
390602,6896177
390529,6896692
390601,6896293
390424,6896427
390357,6896230
390347,6896732
390414,6896637
390425,6896712
390402,6896289
390398,6896729
390413,6896406
390407,6896546
390335,6896784
390445,6896452
390461,6896511
390412,6896756
390080,6896775
390103,6896900
389953,6896589
390189,6896897
390380,6896726
390407,6896918
390404,6896189
390451,6896396
390375,6896607
390436,6896505
390461,6896602
390381,6896292
390426,6896470
389983,6896893
390044,6896808
389949,6896619
389915,6896644
390115,6896805
390092,6896704
390073,6896726
390073,6896660
390059,6896818
390126,6896890
390110,6896757
389982,6896133
389974,6896676
389866,6896492
389964,6896144
390012,6896879
390050,6896929
389935,6896143
390013,6896635
390018,6896807
389962,6896773
389957,6896849
389979,6896838
390040,6896718
390038,6896794
389994,6896600
390002,6896750
389941,6896820
389973,6896815
390056,6896721
389894,6896650
390053,6896783
389988,6896721
390052,6896668
390018,6896703
389965,6896658
389969,6896613
389946,6896569
389941,6896554
389987,6896862
390039,6896913
389964,6896874
389999,6896667
389814,6896131
390048,6896756
389820,6896436
390055,6896614
388907,6896171
390055,6896830
390010,6896904
389986,6896569
390034,6896673
389935,6896536
390034,6896627
390041,6896846
389850,6896474
389893,6896605
389986,6896647
389435,6896861
389516,6896915
389530,6896913
389545,6896891
388906,6896230
389673,6896363
389744,6896901
389674,6896343
389734,6896359
389703,6896338
390039,6896692
390011,6896772
389842,6896438
390020,6896655
390024,6896749
389987,6896703
388802,6896466
388751,6896401
388839,6896481
388866,6896476
388925,6896181
389197,6896291
389043,6896629
389136,6896550
389105,6896632
389367,6896831
389535,6896874
389449,6896849
388726,6896389
388770,6896444
388738,6896373
388766,6896307
388644,6896930
388698,6896382
388772,6896393
388787,6896464
388745,6896341
397999,6895268
397812,6895648
397628,6895349
397808,6895619
397794,6895587
397640,6895955
397723,6895665
397695,6895296
397790,6895628
397756,6895308
397764,6895644
397728,6895929
397981,6895273
397829,6895656
397988,6895665
397866,6895402
397285,6895336
397299,6895323
397268,6895355
397342,6895326
397286,6895424
397303,6895350
397393,6895329
397253,6895364
397347,6895301
397416,6895382
397483,6895249
397549,6895270
397518,6895257
397550,6895885
397769,6895591
396354,6895291
396589,6895554
396598,6895591
396391,6895293
396603,6895265
396717,6895299
396652,6895581
396714,6895330
396710,6895240
396676,6895271
396686,6895316
396701,6895265
397370,6895335
397236,6895343
397283,6895364
397351,6895280
397255,6895329
395540,6895530
395421,6896001
395646,6895746
395645,6895674
395561,6895500
395596,6895703
395911,6895756
395627,6895744
395792,6895560
395844,6895584
396342,6895247
396346,6895270
396546,6895304
396383,6895276
396366,6895264
396579,6895250
395350,6895992
395445,6895949
395488,6895499
395464,6895523
395410,6896025
395508,6895388
395464,6895983
395502,6895515
395424,6895982
395389,6895977
395402,6895992
395511,6895472
395489,6895969
394730,6895408
394726,6895496
394724,6895464
394844,6895265
394958,6895386
394743,6895458
394754,6895593
394860,6895366
394769,6895474
394836,6895391
395361,6895983
394395,6895552
394606,6895301
394699,6895502
394665,6895500
394671,6895470
394592,6895449
394655,6895576
394552,6895298
394579,6895298
394652,6895510
394581,6895264
394585,6895320
394634,6895586
394721,6895443
394716,6895489
393807,6895929
393788,6895902
393789,6895950
393875,6895482
393781,6895927
393838,6895424
393779,6895373
393876,6896003
393903,6896021
393918,6895728
393949,6895994
393910,6896003
393933,6895739
393931,6895983
393932,6895754
393930,6896012
394409,6895464
394543,6895311
393112,6895882
393112,6895852
393211,6895977
393171,6896063
393263,6896044
393154,6896069
393249,6896060
393161,6895959
393458,6895590
393410,6895552
393426,6895574
393742,6895411
393734,6895393
393677,6895391
393707,6895399
392392,6895396
392580,6895683
392584,6895726
392560,6895694
392612,6895733
393001,6895524
393042,6895494
392928,6895905
392952,6895900
393031,6895540
392937,6895918
392934,6895830
392950,6895850
392950,6895828
392981,6895883
393052,6895528
392952,6895881
391901,6895368
391967,6895608
392053,6895646
392051,6895691
392107,6895822
392122,6895817
392127,6895440
392341,6895972
392412,6895397
392373,6895750
392399,6895740
392385,6895999
391514,6895764
391468,6895848
391453,6895812
391571,6895731
391553,6895293
391454,6895834
391501,6895302
391758,6895469
391818,6895337
391776,6895464
391791,6895278
391801,6895331
391689,6895440
391739,6895406
391918,6895394
391971,6895531
391951,6895534
390924,6895321
390967,6895371
390931,6895369
391089,6895829
391204,6895677
391245,6895651
391059,6895823
391182,6895675
391237,6895667
391410,6895813
391438,6895834
391422,6895870
391432,6895862
391546,6895781
389820,6895782
390000,6896074
390031,6896091
390315,6895726
390285,6895743
390275,6896080
390343,6895746
390342,6895718
390496,6896041
390497,6896005
390608,6895702
390848,6895401
390827,6895364
390877,6895387
390921,6895401
389719,6895565
389768,6895763
389776,6895738
389788,6895778
389785,6896031
389741,6895635
389782,6895750
389700,6895905
389789,6895686
389793,6895764
389770,6895723
389780,6896014
389822,6896073
389811,6896026
389811,6896108
389814,6895709
389729,6895743
389712,6895715
389710,6895603
389687,6895746
389789,6896061
389717,6895594
389729,6895916
389725,6895955
389796,6896107
389706,6895736
389727,6896089
389806,6896038
389798,6895986
389771,6895786
389676,6895722
389788,6895963
389744,6895700
389198,6895841
389144,6895846
389134,6895636
389176,6895919
389307,6895946
389590,6895514
389638,6895518
389611,6895519
389725,6895989
389771,6895990
389765,6896042
389737,6896100
388656,6895902
388705,6895500
388801,6895914
388751,6895560
388741,6895582
388614,6896001
388844,6895628
388936,6895867
388973,6895730
388923,6895776
389164,6895894
389197,6895661
388990,6895854
388488,6895558
388509,6895576
388531,6895550
388704,6895546
388588,6895597
388777,6895559
388682,6895520
388675,6895534
388678,6895562
388628,6896012
388689,6895482
388652,6895973
388675,6895895
388737,6895537
388118,6895400
388280,6895866
388409,6895519
388344,6895834
388253,6895863
388319,6895877
388525,6895612
388498,6895603
388565,6895534
388514,6895534
388560,6895613
397944,6895176
397909,6895149
397922,6894844
397943,6895154
397530,6895180
397498,6895132
397475,6895195
397552,6895203
397491,6895052
397744,6894739
397772,6894720
397873,6895170
397868,6895151
397940,6894829
397951,6895211
397929,6894815
397948,6894870
397860,6894417
396822,6894769
396788,6894803
396904,6894852
396805,6894784
397220,6894883
397234,6894869
397195,6894863
397243,6894842
397323,6895132
397439,6894661
397511,6895190
397477,6895123
397473,6895103
397533,6895161
396486,6894812
396721,6894748
396740,6894806
396720,6894786
396686,6894932
396733,6894772
396751,6894758
396661,6894928
396937,6895170
396899,6895138
396759,6894777
396855,6894893
396817,6894744
397005,6895045
396413,6894707
396546,6895225
396460,6895129
396374,6894775
396569,6895221
396442,6895112
396400,6894522
396526,6895216
396416,6895177
395833,6894450
395813,6894461
395873,6894674
395867,6894430
395872,6894715
396166,6894583
395041,6895054
396315,6894777
395255,6894616
395295,6894649
395158,6894973
395304,6894616
394990,6895093
395889,6894762
395819,6894435
395809,6894490
395845,6894433
395903,6894496
395834,6894482
395889,6894511
395008,6894996
395014,6894477
394971,6894747
394985,6895005
394964,6895044
394968,6895009
394959,6895065
394998,6895049
395032,6894511
395320,6894604
395263,6894632
395134,6894979
395182,6894562
394957,6894497
394969,6894939
395006,6894495
395041,6894439
394966,6895244
395026,6895034
395027,6894537
395031,6894779
394966,6894966
394957,6894993
395006,6895029
394995,6895003
395015,6894462
395038,6894795
394933,6894994
394908,6894852
394941,6894861
394949,6894954
394957,6895023
394945,6895234
394907,6894933
394923,6895236
394901,6894982
394897,6894463
394888,6894845
394940,6894434
394866,6894976
394407,6895123
394699,6894437
394590,6895251
394670,6894496
394654,6894454
394658,6894469
394691,6894457
394833,6895237
394941,6895180
394907,6895035
394931,6895046
394936,6895220
394915,6894918
394936,6895010
394814,6895219
394920,6894989
394065,6895014
394199,6895062
394241,6894627
394242,6894594
394169,6895082
394185,6894616
394506,6895096
394533,6894693
394489,6895097
394371,6894471
394446,6895084
394422,6895199
394537,6895141
394438,6895098
394392,6895142
394515,6895116
394055,6894885
393934,6894691
393956,6894693
394087,6895004
394059,6894990
393912,6894724
394035,6894948
393985,6894852
394130,6894605
394098,6895025
394111,6894616
394022,6894841
394047,6894625
393906,6894731
393423,6895007
393408,6895044
393437,6894921
393359,6895025
393453,6894943
393386,6895049
393497,6894910
393845,6894740
393841,6894748
393874,6894667
393864,6894759
393853,6894723
393841,6894627
393863,6894679
393851,6894643
393878,6894724
394052,6894973
393035,6894777
393097,6894812
393271,6894961
393109,6894806
393100,6894759
393101,6894780
393253,6894834
393080,6894795
393311,6895134
393289,6895148
393434,6895037
393419,6894962
393418,6894924
393356,6895003
393457,6894912
392564,6894705
392656,6894838
392543,6894813
392651,6894851
392542,6894741
392655,6894799
392522,6894824
392554,6894796
392588,6894808
392752,6894804
392704,6894825
392670,6895120
392695,6894841
392700,6894877
393060,6894820
393019,6894456
392141,6894627
392491,6894823
392307,6894458
392489,6894775
392303,6895232
392291,6895201
392320,6895242
392283,6895214
392660,6895098
392552,6894687
392505,6894721
392641,6894879
392614,6894710
392559,6894678
392619,6894826
392594,6894725
391723,6894927
391794,6895004
392024,6894570
392046,6894873
392019,6894884
392010,6894898
391965,6894920
392085,6894562
391848,6894628
391960,6894892
392072,6894581
392092,6894578
392224,6895158
392136,6894602
392103,6894550
391510,6894613
391484,6894655
391463,6894621
391762,6894952
391744,6894928
391743,6894970
391804,6895247
391695,6895054
391756,6894959
391832,6895260
391765,6894921
391689,6895036
391730,6894951
391783,6894954
391778,6894920
391814,6895274
390914,6894616
390928,6894658
390964,6894717
390942,6895203
390914,6895186
390920,6895220
390894,6894641
391259,6894640
391184,6895213
391173,6895156
391184,6895130
391205,6894659
391224,6895234
391232,6894655
391209,6895195
391099,6894977
391497,6894637
389242,6894581
389445,6894665
389460,6895247
389448,6895192
389425,6895216
389485,6894707
390247,6894540
390289,6894550
390342,6894559
390265,6894566
390314,6894578
390479,6895084
390585,6895171
390495,6894487
390490,6895127
389185,6894583
389108,6894894
389208,6894626
389215,6894588
389286,6894525
389168,6894578
389192,6894565
389262,6894521
389343,6894622
389272,6894610
389244,6894615
389368,6895046
389382,6894625
389237,6894536
388085,6894837
388051,6894818
388033,6894827
388037,6894849
388705,6895081
388890,6895166
388943,6895141
388975,6895246
388929,6895197
389212,6894517
389102,6894937
389133,6894554
389152,6894596
397640,6893760
397959,6894222
397924,6894334
397908,6894168
397938,6894365
397726,6894313
397955,6894335
397935,6894210
397476,6894035
397466,6893993
397480,6893973
397485,6894018
397656,6894358
397734,6894294
397677,6894346
397627,6894326
397711,6894371
397603,6893761
397660,6893727
397698,6893720
397662,6894294
397966,6894176
397680,6894309
396775,6894094
396793,6894096
396854,6893999
396908,6894171
396788,6894077
397115,6894104
397092,6894079
397111,6894075
397130,6894088
397137,6894110
397078,6894096
397128,6894007
397151,6893713
397161,6894000
397215,6893785
397169,6894170
397176,6894028
396110,6893983
396175,6894033
396192,6894046
396219,6894137
396184,6894012
396201,6894021
396194,6893993
396576,6894316
396555,6894217
396423,6894063
396405,6894051
396783,6894113
396869,6894024
396823,6894044
396849,6894076
396086,6893973
395950,6894065
396026,6893919
396126,6893974
396132,6894006
396069,6893955
396153,6893965
396139,6893990
396129,6893929
396026,6893954
395949,6894052
396046,6893936
396127,6893957
396070,6893930
396138,6893887
396159,6893933
396048,6893948
395377,6893920
395368,6893890
395738,6893662
395749,6894038
395752,6893677
395573,6894395
395762,6894050
395775,6894062
395915,6894099
395780,6894042
395859,6894402
395829,6894375
395847,6894413
395924,6894043
395862,6894085
395908,6894075
395160,6894295
395394,6893624
395374,6893626
395427,6893959
395391,6893965
395410,6894001
395385,6894038
395404,6893905
395376,6894006
395384,6894195
395386,6894257
395394,6894229
395365,6894061
395389,6893645
395373,6894291
395183,6894333
395253,6894040
395323,6894174
395310,6894163
395277,6894167
395347,6894352
395130,6894367
395141,6894294
395293,6894049
395325,6894057
395253,6894129
395268,6893950
395289,6894098
395435,6893917
395337,6894115
395309,6894094
395335,6893791
395273,6894091
395221,6893999
395126,6894084
395142,6894314
395355,6894078
395189,6894275
395290,6894297
395254,6893971
395193,6894239
395166,6894165
395264,6894345
395365,6894320
395266,6894224
395216,6894131
395297,6894342
395182,6894121
395334,6894335
395163,6894250
395314,6894335
395126,6894206
395227,6894343
395339,6894339
395249,6894189
395318,6893669
395325,6894133
395260,6894295
395273,6893999
395351,6893669
395327,6894018
395235,6894328
395303,6894267
395119,6894195
395294,6894083
395207,6893760
395359,6893972
395338,6893759
395279,6893906
395148,6894045
395353,6893643
395146,6894268
395311,6893863
395129,6894055
395255,6894087
395292,6894182
395325,6894280
395349,6894199
395144,6894178
395145,6893861
395187,6894161
395207,6894043
395220,6894168
395262,6894258
395283,6894260
395253,6894311
395322,6894353
395178,6894300
395335,6894253
395319,6894301
395193,6894054
395286,6894316
395305,6894011
395318,6894075
395236,6894084
395164,6894313
395254,6894213
395352,6893905
395240,6893990
395200,6894079
395221,6894073
395204,6894163
395291,6893982
395353,6894016
395344,6893726
395320,6893840
395179,6894081
395329,6893912
395232,6894120
395217,6894143
395341,6894225
395325,6893815
395226,6894042
395303,6893888
395209,6894299
395024,6894309
395239,6894146
395311,6893909
395283,6894146
395328,6893978
395272,6894045
395319,6894198
395310,6894240
395339,6894144
395194,6893795
395344,6894097
395224,6894247
395313,6894221
395239,6894215
395316,6893945
394969,6894207
395084,6894227
394956,6894380
395070,6894226
395076,6894246
395016,6894367
395065,6894174
395098,6894376
395061,6894398
395007,6894174
395110,6894258
395108,6894387
394960,6894241
394982,6894223
395084,6894212
395051,6894372
395071,6894200
395077,6894291
395128,6894320
395059,6894444
394962,6894400
394996,6894275
395028,6894184
395045,6894141
395040,6894229
394849,6894347
394909,6894332
394746,6894102
394765,6893926
394718,6894121
394849,6893710
394807,6893698
395000,6894346
395004,6894204
394964,6894274
395062,6894268
394907,6894372
394733,6894171
394867,6894287
394889,6894352
394951,6894303
394930,6894371
394890,6894296
394730,6893943
394780,6894191
394876,6894335
394888,6894422
394782,6894317
394895,6894406
394717,6894394
394911,6894292
394940,6894344
394928,6894360
394908,6893645
394736,6894215
394922,6894421
394713,6894239
394877,6893696
394925,6894240
394866,6893714
394888,6893715
394841,6894293
394925,6894281
394758,6894315
394718,6894329
394729,6894369
394758,6894235
394676,6894392
394681,6894236
394701,6894203
394698,6894230
394708,6894151
394673,6894190
394654,6894123
394703,6894373
394575,6894120
394707,6894419
394870,6893674
394944,6894414
394785,6894151
394735,6894195
394923,6894341
394526,6894121
394463,6894257
394427,6894218
394693,6894123
394647,6894249
394632,6894218
394586,6894157
394558,6894093
394679,6894418
394681,6894161
394687,6894180
394671,6894157
394650,6894176
394702,6894337
394682,6894147
394704,6894173
394689,6894194
393916,6893941
394052,6893775
393973,6893923
393974,6894016
393903,6893943
394061,6893763
393943,6893954
393911,6893916
394430,6894237
394469,6894248
394470,6894273
394309,6894334
394364,6894323
394343,6894331
394359,6894341
394535,6894136
394339,6894307
393561,6894054
393610,6893664
393622,6893709
393587,6894338
393571,6894329
393519,6893658
393572,6894070
393763,6894157
393510,6894064
393588,6894375
393779,6894008
393788,6893990
393759,6894018
393882,6893928
394002,6893969
393591,6894270
393683,6893630
393548,6894323
393556,6894099
393578,6893705
393566,6894090
393642,6893707
393568,6894016
393551,6894348
393569,6894273
393649,6893743
393617,6894304
393568,6893645
393540,6893682
393567,6894307
393553,6894411
393170,6894143
393103,6894106
393203,6894121
393124,6893800
393144,6893753
393102,6893649
393248,6894201
393174,6893672
393133,6894113
393075,6894044
393180,6893694
393233,6893648
393428,6893626
393467,6893680
393450,6893623
393338,6893628
392742,6893945
392726,6893922
392779,6893914
392699,6893967
393029,6894113
393007,6894168
393052,6894169
393008,6894435
393075,6894078
393191,6893672
393116,6893786
393105,6893808
393104,6893926
393083,6893928
393092,6893641
393107,6894094
392457,6893822
392317,6894042
392294,6893953
392439,6893823
392255,6894078
392456,6893806
392488,6893689
392284,6893980
392265,6894025
392510,6893699
392511,6893729
392581,6893669
392518,6893764
392516,6893651
392494,6893741
392535,6893733
392522,6893810
392199,6893903
392223,6894038
392206,6894118
392237,6894020
392191,6893888
392184,6893923
392242,6893886
392245,6894004
392214,6894008
392185,6894111
392255,6894038
392297,6894029
392476,6893821
392272,6894087
392425,6893641
392297,6894051
392478,6893763
391598,6894153
391442,6893779
391790,6894167
391746,6893806
391708,6893645
391728,6893786
391915,6893803
391910,6893780
391892,6893729
391911,6893689
392016,6893686
391877,6893711
391997,6893671
391989,6893697
392210,6894059
390514,6894414
391049,6893644
391562,6894131
391551,6894137
391564,6894167
391627,6894148
391460,6893750
391646,6893931
391611,6893675
391584,6894100
391554,6894101
391555,6894160
391647,6893966
391477,6893778
391472,6894012
391582,6894162
390511,6894007
390540,6894437
390471,6893951
390473,6894342
390522,6894347
390598,6894253
390574,6893926
390481,6894443
390460,6894114
390476,6894415
390530,6894022
390489,6894369
390535,6893958
390545,6894384
390543,6893991
390360,6894231
390391,6894110
390359,6894043
390422,6894096
390361,6894107
390396,6894087
390433,6893947
390375,6894103
390354,6894249
390399,6894063
390566,6894344
390422,6894059
390492,6894137
389994,6894210
389954,6894173
389944,6894202
389996,6893791
389971,6893828
390005,6893774
390020,6893754
390135,6894367
390045,6894207
390098,6893804
390067,6894351
390051,6893665
390169,6894351
390147,6894337
390073,6893815
390043,6893796
389639,6894399
390029,6894218
389852,6893655
389970,6893733
389985,6894174
390022,6894178
390015,6894252
390035,6893736
389950,6894161
389993,6893735
389935,6893660
390013,6893839
389979,6893792
390017,6894264
389973,6893669
389995,6893804
389444,6894056
389426,6894012
389453,6894029
389507,6894061
389681,6894094
389634,6894290
389652,6894169
389692,6894444
389675,6894380
389682,6894403
389704,6894393
389641,6894101
389680,6894122
389623,6894172
389455,6894093
389525,6894133
389629,6894336
389529,6894044
389480,6894017
389456,6894361
389560,6894277
389446,6894399
389481,6894093
389489,6894332
389494,6893997
389486,6894035
389528,6894063
388855,6894411
388882,6894450
388900,6894459
388884,6894250
388859,6894192
388821,6894376
388859,6894175
389168,6893805
389140,6893832
389173,6893818
389183,6893734
389143,6893811
389484,6894053
389508,6894024
388254,6893982
388239,6893988
388279,6894005
388262,6894274
388352,6893801
388268,6893865
388287,6893975
388263,6893825
388270,6893749
388367,6893811
388312,6893861
388459,6893802
388858,6894353
388916,6894460
388840,6894162
388273,6893707
388294,6893702
388321,6893755
388362,6893835
388258,6894004
397979,6893402
397982,6893004
397999,6893366
397457,6893288
397441,6893247
397491,6893296
397754,6892820
397743,6892843
397790,6892836
397785,6892805
397770,6892829
397925,6892975
397900,6893351
397970,6893377
397956,6892990
397822,6893573
397918,6893049
397913,6893004
397890,6893033
397015,6893149
397002,6892930
397033,6893035
397130,6893263
397018,6893110
397001,6893335
397000,6893273
397048,6893234
397163,6893322
397256,6893217
397174,6892899
397525,6893375
396811,6893477
397022,6893355
397036,6893372
397017,6893290
397059,6893382
397039,6892968
397023,6892945
397002,6893346
397021,6892983
397118,6893372
397022,6893216
397115,6892975
396990,6893179
397012,6893005
397103,6893224
397000,6893199
396950,6893051
396972,6893015
396849,6893339
396922,6893248
396985,6893257
396892,6893241
396879,6893263
396814,6893401
396850,6893109
396991,6893115
396838,6893273
396777,6893253
397095,6893403
396922,6893171
396744,6893350
396868,6893162
396968,6893033
396908,6893139
396932,6893155
396850,6893318
396783,6893389
396750,6893341
396928,6893100
396981,6893002
396982,6892899
396827,6893347
396899,6893108
396984,6893135
396823,6893272
396892,6893337
396949,6892892
396754,6893390
396789,6893406
396748,6893504
396945,6893094
396781,6893496
396892,6893133
396955,6893292
396901,6893148
396988,6892918
396859,6893070
396743,6893409
396856,6893048
396836,6893420
396957,6893239
396976,6893153
396657,6893019
396695,6893310
396585,6893362
396619,6893337
396592,6893324
396659,6893412
396637,6893003
396726,6892973
396669,6893463
396650,6893429
396633,6893468
396689,6893470
396604,6893413
396731,6893393
396618,6893479
396629,6893267
396690,6893499
396656,6892936
396713,6893359
396678,6893334
396674,6893521
396645,6893532
396666,6892991
396638,6893352
396627,6893315
396697,6893390
396649,6893306
396656,6893368
396634,6893507
396601,6893299
396591,6893415
396597,6893253
396655,6893504
396668,6893418
396510,6893327
396367,6893305
396388,6893298
396350,6892995
396534,6893338
396341,6892933
396340,6892961
396500,6893278
396530,6893064
396551,6893228
396565,6893312
396481,6893315
396571,6893243
396616,6893510
396599,6893431
396648,6893470
396675,6893386
395593,6893368
396073,6892963
396150,6893169
396081,6892950
396115,6892946
396031,6893035
396082,6892921
396058,6892992
396099,6893112
396132,6893139
396510,6893254
396559,6893350
396574,6893286
396539,6893297
396336,6893298
395206,6893175
395307,6893171
395361,6893277
395381,6893368
395392,6893584
395388,6893598
395401,6893395
395369,6893331
395499,6893395
395664,6893230
395661,6893431
395527,6893387
395628,6893214
395665,6893455
395641,6893457
395615,6893405
395012,6893109
394979,6893068
395030,6893094
395343,6893405
395303,6893146
395329,6893251
395285,6893182
395170,6893173
395323,6893132
395310,6893197
394223,6893532
395141,6893161
395216,6893212
395309,6893297
395335,6893606
395341,6893331
395272,6893447
394397,6892916
394362,6893064
394362,6893091
394307,6893049
394301,6893067
394292,6892946
394317,6893102
394080,6893484
394320,6893131
394756,6893608
394736,6893601
395039,6893138
395033,6893112
394969,6893102
395008,6893092
395022,6893124
393986,6893034
394147,6893142
394211,6893511
394127,6893147
394285,6893167
394212,6893161
394217,6893582
394234,6893553
394209,6893560
394292,6893121
394321,6893085
394290,6893087
393866,6893380
393847,6893387
394078,6893505
394096,6893506
394122,6893133
394080,6893163
394116,6893536
394071,6893145
394005,6893158
394119,6893516
394098,6893523
393996,6893017
393999,6893173
394020,6893016
394096,6893144
394097,6893064
393396,6893496
393395,6893243
393376,6893144
393393,6893180
393322,6893311
393484,6893210
393502,6893601
393499,6893238
393510,6893222
393483,6893193
393351,6893281
393332,6893523
393358,6893225
393323,6893484
393363,6893542
393375,6893201
393307,6893407
393368,6893188
393350,6893175
393405,6893553
393422,6893533
393377,6893513
393322,6893569
393445,6893169
393422,6893183
393328,6893558
393437,6893514
393363,6893206
393204,6892900
393110,6893505
393374,6893471
393451,6893203
393399,6893161
393456,6893492
393353,6893491
393360,6893251
393384,6893125
393355,6893130
393371,6893451
393396,6893266
393424,6893483
393407,6893205
393208,6893395
393261,6893424
393183,6893412
393270,6893450
393137,6893428
393243,6893429
393280,6893489
393110,6893546
393214,6893412
393318,6893386
393149,6893519
393136,6893492
393107,6893408
393260,6893443
393271,6893293
393293,6893342
393268,6893361
393302,6893573
393168,6893513
393279,6893345
393161,6893576
393263,6893320
393289,6893399
393185,6893521
393204,6892873
393271,6893330
393203,6893378
393207,6893574
393118,6893489
392751,6893410
392827,6893180
392959,6893010
392986,6892855
393083,6893592
393172,6893358
393136,6893404
393244,6893352
393254,6893371
393230,6893504
393255,6893310
393105,6893439
393296,6893405
393109,6893353
393069,6893597
393271,6893273
392431,6893340
392429,6893355
392435,6893077
392325,6893534
392435,6893114
392555,6893511
392496,6893107
392534,6892851
392871,6893307
392858,6893294
392798,6893173
392883,6893333
392872,6893206
392826,6893376
392875,6893240
392873,6893169
392883,6893292
392802,6893357
391846,6892925
391827,6892949
391835,6892965
391835,6892838
391841,6892852
391983,6892902
391960,6892897
391872,6892894
391863,6892875
391995,6892875
391849,6892894
392244,6893533
392281,6893528
392429,6893378
392469,6893143
392445,6893369
391514,6893343
391486,6893380
391606,6893304
391583,6893313
391617,6893340
391586,6893388
391527,6893326
391638,6893345
391668,6893350
391497,6893272
391592,6893365
391688,6893065
391734,6893092
391756,6893072
391740,6893062
391750,6893093
391866,6892956
390948,6893401
390899,6893432
390903,6893571
390972,6893372
390925,6893569
390924,6893532
390820,6893307
390981,6893469
390937,6893448
391543,6893419
390296,6893246
390324,6893374
390264,6893304
390255,6893334
390450,6893046
390457,6893134
390569,6893472
390743,6893550
390706,6893541
390922,6893350
390891,6893384
390906,6893370
390914,6893359
390894,6893540
390259,6893352
390281,6893184
390370,6893080
390336,6893066
390285,6893492
390240,6893205
390339,6893535
390246,6893375
390214,6893532
390374,6893252
390303,6893356
390194,6893135
390286,6893364
390326,6893506
390335,6893198
390307,6893188
390315,6893029
390395,6893091
390226,6893175
390320,6893536
390273,6893123
390321,6893244
390262,6893148
390270,6893244
390240,6893116
390243,6893404
390335,6893084
390294,6893214
390013,6892877
390069,6892987
390035,6892964
390173,6893413
390059,6892927
390046,6893567
390076,6893024
390190,6893158
390167,6893119
390105,6893579
390204,6893426
390035,6892914
390211,6893394
390108,6893052
390181,6893176
389520,6892960
389559,6892848
389542,6892936
389520,6892982
389758,6893028
389698,6893156
389691,6893192
389702,6893175
389714,6893183
390024,6893581
389950,6893049
389916,6893120
390010,6892906
389970,6892922
389906,6893639
388709,6893200
388704,6893118
388608,6893259
388705,6893227
388732,6893153
388672,6893125
388728,6893240
388624,6893239
388682,6893212
388923,6893393
388824,6893178
388861,6893563
388852,6893188
388890,6893540
388899,6893552
388845,6893136
388922,6893380
389030,6893524
388028,6893266
388642,6893162
388752,6893129
397998,6892086
397945,6892247
397984,6892188
397939,6892235
397865,6892427
397844,6892419
397884,6892149
397806,6892541
397867,6892162
397996,6892245
397961,6892233
397999,6892214
397450,6892619
397720,6892521
397750,6892528
397570,6892120
397783,6892328
397566,6892076
397561,6892096
397740,6892314
397773,6892522
397560,6892126
397599,6892080
397777,6892747
397878,6892117
397961,6892216
397884,6892207
397944,6892069
397390,6892348
397384,6892003
397430,6892624
397510,6892005
397514,6892041
397494,6892368
397489,6892684
397534,6892069
397490,6892621
397450,6892457
397517,6892084
397471,6892648
397435,6892575
397462,6892336
397473,6892323
397424,6892587
396837,6892659
396856,6892216
396793,6892778
396814,6892729
396935,6892657
396777,6892747
396860,6892683
396885,6892673
396810,6892684
397008,6892278
397000,6892294
397353,6892052
397365,6892403
397378,6892082
397352,6892746
397378,6891984
395803,6892621
395759,6892602
395785,6892639
395024,6892536
395808,6892654
395821,6892589
395949,6892262
395920,6892442
396322,6892170
396334,6892135
396356,6892129
396380,6892198
396405,6892187
395464,6892596
395438,6892244
395447,6892288
395453,6892567
395399,6892189
395724,6892555
395702,6892564
395798,6892629
395690,6892544
395884,6892608
395832,6892627
395899,6892264
395779,6892613
395046,6892595
395000,6892481
394996,6892074
395147,6892643
395319,6892737
395297,6892728
395161,6892516
395283,6892736
395350,6892235
395414,6892584
395363,6892564
395426,6892279
395377,6892208
395422,6892226
395445,6892591
394691,6892257
394691,6892286
394730,6892301
394975,6892563
394972,6892526
395025,6892500
394958,6892050
394943,6892068
394991,6892103
394943,6892501
394993,6892580
394972,6892053
394969,6892480
394985,6892598
394979,6892583
394964,6892451
394986,6892496
394207,6892353
394180,6892424
394328,6892099
394340,6892115
394553,6892207
394571,6892196
394680,6892342
394665,6892344
394609,6892233
394683,6892313
394653,6892214
394552,6892222
394644,6892258
394633,6892297
394650,6892373
394552,6892188
394753,6892129
393679,6892580
393690,6892601
393632,6892318
393059,6892643
393720,6892302
393693,6892628
393716,6892731
393737,6892248
393762,6892247
393764,6892284
393723,6892615
393764,6892618
393758,6892645
393908,6892687
394216,6892423
393197,6892411
393131,6892343
393214,6892377
393088,6892672
393073,6892591
393066,6892724
393115,6892326
393115,6892350
393112,6892802
393177,6892387
393186,6892362
393311,6892250
393709,6892597
393636,6892599
393657,6892584
393647,6892567
392650,6892262
392872,6892075
392652,6892285
